sag	metagenome	Percent_scaffolds_with_any_coverage	Percent_of_reference_bases_covered	Average_coverage	total_reads_recruited	total_bp_recruited	mg_wgs_technology	mg_read_count	mg_bp_count	sag_completeness	sag_total_bp	sag_size_mbp	MG_reads_per_SAG_mbp	MG_bp_per_SAG_mpb	prop_total_MG_reads_recruited_per_SAG_mbp	prop_total_MG_bp_recruited_per_SAG_mbp
AB-746-G23	TARA_148b_meso250	100	2.112081815	0.128915378	358	57600	illumina	139942627	23450798350	59.77	1671347	1.671347	214.1984878	34463.22038	1.53E-06	1.47E-06
AB-746-G23	TARA_149_meso740	100	20.65899908	1.165915654	11831	1810000	illumina	168362039	27617845794	59.77	1671347	1.671347	7078.721534	1082958.835	4.20E-05	3.92E-05
AB-746-G23	TARA_152_meso800	100	10.35492032	0.868009702	7583	1188828	illumina	146744865	24917975360	59.77	1671347	1.671347	4537.059031	711299.3292	3.09E-05	2.85E-05
AB-746-G23	TARA_152_sur5	100	13.62865379	0.159072231	1396	238920	illumina	109702890	18911511744	59.77	1671347	1.671347	835.2544385	142950.5662	7.61E-06	7.56E-06
AB-746-K07	TARA_037_meso600	100	2.726027751	0.323444226	210	26885	illumina	138119151	22754587258	24.12	871242	0.871242	241.0352118	30858.24604	1.75E-06	1.36E-06
AB-746-K07	TARA_038_dcm25	100	0.183196235	0.039908759	22	2222	illumina	141302282	23950322584	24.12	871242	0.871242	25.2513079	2550.382098	1.79E-07	1.06E-07
AB-746-K07	TARA_038_meso340	100	1.259672838	0.078700209	69	9615	illumina	48385424	8135002325	24.12	871242	0.871242	79.19728388	11035.96934	1.64E-06	1.36E-06
AB-746-K07	TARA_038_sur5	0	0	0	0	0	illumina	82081994	13385266487	24.12	871242	0.871242	0	0	0	0
AB-746-K07	TARA_039_dcm25	0	0	0	0	0	illumina	111717200	19513424647	24.12	871242	0.871242	0	0	0	0
AB-746-K07	TARA_039_meso270	100	0.70676909	0.061207408	38	5438	illumina	75320999	12548073144	24.12	871242	0.871242	43.61589547	6241.664199	5.79E-07	4.97E-07
AB-746-K07	TARA_056_meso480	100	2.542399389	0.163264822	47	7068	illumina	7843247	1344874326	24.12	871242	0.871242	53.94597597	8112.556557	6.88E-06	6.03E-06
AB-746-K07	TARA_056_sur5	100	0.183196235	0.001814035	1	101	illumina	152687351	23444662018	24.12	871242	0.871242	1.147786723	115.926459	7.52E-09	4.94E-09
AB-746-K07	TARA_064_dcm65	100	0.515894984	0.013129278	11	1309	illumina	55540498	9333215406	24.12	871242	0.871242	12.62565395	1502.45282	2.27E-07	1.61E-07
AB-746-K07	TARA_064_meso1000	100	17.97815983	0.858840755	1046	166714	illumina	53130556	8833433215	24.12	871242	0.871242	1200.584912	191352.1157	2.26E-05	2.17E-05
AB-746-K07	TARA_064_sur5	100	0.680699738	0.020349516	10	1133	illumina	180390803	29737694236	24.12	871242	0.871242	11.47786723	1300.442357	6.36E-08	4.37E-08
AB-746-K07	TARA_065_dcm30	100	5.109953664	0.076001641	85	11000	illumina	116376549	17034924575	24.12	871242	0.871242	97.56187144	12625.65395	8.38E-07	7.41E-07
AB-746-K07	TARA_065_meso850	100	18.44174769	1.874984821	2858	448527	illumina	155155053	25486549814	24.12	871242	0.871242	3280.374454	514813.3354	2.11E-05	2.02E-05
AB-746-K07	TARA_065_sur5	100	1.001485254	0.01868756	16	2016	illumina	54078421	9129901435	24.12	871242	0.871242	18.36458757	2313.938033	3.40E-07	2.53E-07
AB-746-K07	TARA_068_dcm50	100	0.786617786	0.015749691	24	2823	illumina	31643656	5296515678	24.12	871242	0.871242	27.54688135	3240.201919	8.71E-07	6.12E-07
AB-746-K07	TARA_068_meso700	100	18.24579627	14.30539617	44765	7127828	illumina	142556679	23108080669	24.12	871242	0.871242	51380.67265	8181226.341	0.000360423	0.000354042
AB-746-K07	TARA_068_sur5	100	1.623330849	0.027143991	34	4397	illumina	36575555	6041514521	24.12	871242	0.871242	39.02474858	5046.81822	1.07E-06	8.35E-07
AB-746-K07	TARA_070_meso800	100	5.928958708	0.713384451	832	128172	illumina	93983693	15695870172	24.12	871242	0.871242	954.9585534	147114.1198	1.02E-05	9.37E-06
AB-746-K07	TARA_070_sur5	100	0.32979588	0.004842575	3	379	illumina	47683276	7832023665	24.12	871242	0.871242	3.443360169	435.011168	7.22E-08	5.55E-08
AB-746-K07	TARA_072_dcm100	100	0.313856227	0.005764055	2	207	illumina	44872083	7471788986	24.12	871242	0.871242	2.295573446	237.5918516	5.12E-08	3.18E-08
AB-746-K07	TARA_072_meso800	100	2.278870314	0.401265324	202	31030	illumina	79019269	13213103814	24.12	871242	0.871242	231.852918	35615.82201	2.93E-06	2.70E-06
AB-746-K07	TARA_072_sur5	100	0.550935907	0.005475327	1	160	illumina	145316423	24299611193	24.12	871242	0.871242	1.147786723	183.6458757	7.90E-09	7.56E-09
AB-746-K07	TARA_076_dcm150	100	0.668761516	0.020635099	28	3048	illumina	134347028	21691680098	24.12	871242	0.871242	32.13802824	3498.453931	2.39E-07	1.61E-07
AB-746-K07	TARA_076_meso800	100	14.50567431	1.964949381	3478	548823	illumina	158117154	26146280939	24.12	871242	0.871242	3992.002222	629931.7526	2.52E-05	2.41E-05
AB-746-K07	TARA_076_sur5	0	0	0	0	0	illumina	120202409	20779090899	24.12	871242	0.871242	0	0	0	0
AB-746-K07	TARA_078_dcm30	100	3.807115273	0.183597007	296	37145	illumina	119191753	19936478597	24.12	871242	0.871242	339.74487	42634.53782	2.85E-06	2.14E-06
AB-746-K07	TARA_078_meso800	100	17.97168113	7.336174805	16726	2743651	illumina	112306318	18704213213	24.12	871242	0.871242	19197.88073	3149126.19	0.000170942	0.000168365
AB-746-K07	TARA_078_sur5	100	0.183196235	0.001814035	1	101	illumina	108109233	18314683605	24.12	871242	0.871242	1.147786723	115.926459	1.06E-08	6.33E-09
AB-746-K07	TARA_085_dcm90	100	37.90325372	0.766282309	462	74891	illumina	137365648	22760974137	24.12	871242	0.871242	530.277466	85958.89546	3.86E-06	3.78E-06
AB-746-K07	TARA_085_meso790	100	17.030357	4.715911064	12563	2068005	illumina	53916241	9042728173	24.12	871242	0.871242	14419.6446	2373628.682	0.000267445	0.00026249
AB-746-K07	TARA_085_sur5	0	0	0	0	0	illumina	135557491	22075354517	24.12	871242	0.871242	0	0	0	0
AB-746-K07	TARA_098_dcm188	100	0.283774561	0.002819836	1	157	illumina	80654027	12718401274	24.12	871242	0.871242	1.147786723	180.2025155	1.42E-08	1.42E-08
AB-746-K07	TARA_098_meso488	100	7.586048915	1.0910362	971	151463	illumina	130074900	22116614177	24.12	871242	0.871242	1114.500908	173847.2204	8.57E-06	7.86E-06
AB-746-K07	TARA_098_sur5	0	0	0	0	0	illumina	58754158	9878421999	24.12	871242	0.871242	0	0	0	0
AB-746-K07	TARA_100_dcm50	100	0.709620192	0.017718462	5	639	illumina	97721533	16791532790	24.12	871242	0.871242	5.738933614	733.4357159	5.87E-08	4.37E-08
AB-746-K07	TARA_100_meso177	100	44.75425741	2.930480184	4874	775113	illumina	102820276	16954852299	24.12	871242	0.871242	5594.312487	889664.4101	5.44E-05	5.25E-05
AB-746-K07	TARA_100_sur5	0	0	0	0	0	illumina	80127198	13462086673	24.12	871242	0.871242	0	0	0	0
AB-746-K07	TARA_102_dcm40	100	0.568045717	0.005646431	1	165	illumina	107258179	18294105975	24.12	871242	0.871242	1.147786723	189.3848093	1.07E-08	1.04E-08
AB-746-K07	TARA_102_meso480	100	3.512395306	0.483154459	359	54884	illumina	43477634	7205571441	24.12	871242	0.871242	412.0554335	62995.1265	9.48E-06	8.74E-06
AB-746-K07	TARA_102_sur5	0	0	0	0	0	illumina	38887246	6713889375	24.12	871242	0.871242	0	0	0	0
AB-746-K07	TARA_109_dcm30	0	0	0	0	0	illumina	61935894	10500244075	24.12	871242	0.871242	0	0	0	0
AB-746-K07	TARA_109_meso380	100	5.478435908	1.084103676	570	87935	illumina	99309480	16993100177	24.12	871242	0.871242	654.238432	100930.6255	6.59E-06	5.94E-06
AB-746-K07	TARA_109_sur5	0	0	0	0	0	illumina	132166824	22552517702	24.12	871242	0.871242	0	0	0	0
AB-746-K07	TARA_110_dcm50	100	0.728942868	0.012508605	4	662	illumina	18372038	3073513779	24.12	871242	0.871242	4.591146891	759.8348105	2.50E-07	2.47E-07
AB-746-K07	TARA_110_meso380	100	9.535613174	0.728024465	670	102366	illumina	173735893	28577987883	24.12	871242	0.871242	769.0171043	117494.3357	4.43E-06	4.11E-06
AB-746-K07	TARA_110_sur5	0	0	0	0	0	illumina	148566602	24357936696	24.12	871242	0.871242	0	0	0	0
AB-746-K07	TARA_111_dcm90	100	0.29455081	0.0029276	1	163	illumina	27250868	4601869512	24.12	871242	0.871242	1.147786723	187.0892358	4.21E-08	4.07E-08
AB-746-K07	TARA_111_sur5	0	0	0	0	0	illumina	171989566	27809439741	24.12	871242	0.871242	0	0	0	0
AB-746-K07	TARA_112_dcm155	100	0.522538505	0.0283422	4	644	illumina	166203379	27843604685	24.12	871242	0.871242	4.591146891	739.1746495	2.76E-08	2.65E-08
AB-746-K07	TARA_112_meso696	100	2.71831972	0.747496184	561	85797	illumina	78872644	13436760795	24.12	871242	0.871242	643.9083515	98476.65746	8.16E-06	7.33E-06
AB-746-K07	TARA_112_sur5	0	0	0	0	0	illumina	176654942	28914336851	24.12	871242	0.871242	0	0	0	0
AB-746-K07	TARA_122_dcm115	100	0.553614512	0.007113018	4	550	illumina	120646849	20609375649	24.12	871242	0.871242	4.591146891	631.2826976	3.81E-08	3.06E-08
AB-746-K07	TARA_122_meso600a	100	2.524459776	0.594544005	267	41137	illumina	36981575	6358511239	24.12	871242	0.871242	306.459055	47216.50242	8.29E-06	7.43E-06
AB-746-K07	TARA_122_meso600b	100	1.826200459	0.373688611	241	37030	illumina	37639227	6469731487	24.12	871242	0.871242	276.6166002	42502.54235	7.35E-06	6.57E-06
AB-746-K07	TARA_122_sur5	0	0	0	0	0	illumina	128494301	21643581950	24.12	871242	0.871242	0	0	0	0
AB-746-K07	TARA_123_eml150	100	1.595979704	0.181356453	285	32390	illumina	43387655	7166771202	24.12	871242	0.871242	327.119216	37176.81195	7.54E-06	5.19E-06
AB-746-K07	TARA_123_sur5	100	0.356407756	0.008158597	3	327	illumina	103616193	17840247397	24.12	871242	0.871242	3.443360169	375.3262584	3.32E-08	2.10E-08
AB-746-K07	TARA_124_eml120_a	100	0.950506014	0.057025624	75	7998	illumina	24335804	3937540501	24.12	871242	0.871242	86.08400421	9179.998209	3.54E-06	2.33E-06
AB-746-K07	TARA_124_eml120_b	100	0.772149418	0.07389153	154	16346	illumina	45076922	7293133964	24.12	871242	0.871242	176.7591553	18761.72177	3.92E-06	2.57E-06
AB-746-K07	TARA_124_sur5_a	100	0.183196235	0.001814035	1	101	illumina	40674414	6779300446	24.12	871242	0.871242	1.147786723	115.926459	2.82E-08	1.71E-08
AB-746-K07	TARA_124_sur5_b	100	0.183196235	0.001814035	1	101	illumina	41680948	6945772056	24.12	871242	0.871242	1.147786723	115.926459	2.75E-08	1.67E-08
AB-746-K07	TARA_125_eml140	100	1.699606689	0.135997813	332	35798	illumina	94488148	16096648777	24.12	871242	0.871242	381.065192	41088.46911	4.03E-06	2.55E-06
AB-746-K07	TARA_125_sur5_a	0	0	0	0	0	illumina	36090695	6100543349	24.12	871242	0.871242	0	0	0	0
AB-746-K07	TARA_125_sur5_b	100	0.183196235	0.003628069	2	202	illumina	36741196	6209411198	24.12	871242	0.871242	2.295573446	231.852918	6.25E-08	3.73E-08
AB-746-K07	TARA_132_meso550	100	16.83517517	2.416551239	4322	669049	illumina	180517690	29064245644	24.12	871242	0.871242	4960.734216	767925.5591	2.75E-05	2.64E-05
AB-746-K07	TARA_133_dcm45	100	3.510286187	0.075251928	39	6107	illumina	156572539	25951485598	24.12	871242	0.871242	44.76368219	7009.533517	2.86E-07	2.70E-07
AB-746-K07	TARA_137_dcm40	100	6.622981265	0.152640724	148	22205	illumina	45019438	7523392765	24.12	871242	0.871242	169.872435	25486.60418	3.77E-06	3.39E-06
AB-746-K07	TARA_137_meso375_a	100	4.082277544	0.23348059	55	7502	illumina	47579735	7410374949	24.12	871242	0.871242	63.12826976	8610.695995	1.33E-06	1.16E-06
AB-746-K07	TARA_137_meso375_b	100	3.327840283	0.13656676	31	4463	illumina	47614661	7416505024	24.12	871242	0.871242	35.58138841	5122.572144	7.47E-07	6.91E-07
AB-746-K07	TARA_138_dcm60	100	11.22701399	0.143546371	214	34228	illumina	94451012	16526127236	24.12	871242	0.871242	245.6263587	39286.44395	2.60E-06	2.38E-06
AB-746-K07	TARA_138_meso450_a	100	4.90426604	0.243531536	56	8357	illumina	37434280	6335980996	24.12	871242	0.871242	64.27605648	9592.053643	1.72E-06	1.51E-06
AB-746-K07	TARA_138_meso450_b	100	5.751134391	0.285186543	50	7173	illumina	37494866	6346350809	24.12	871242	0.871242	57.38933614	8233.074163	1.53E-06	1.30E-06
AB-746-K07	TARA_138_sur5	0	0	0	0	0	illumina	148956548	24515620092	24.12	871242	0.871242	0	0	0	0
AB-746-K07	TARA_142_dcm125	100	0.249947685	0.027242292	29	2940	illumina	129702398	22128603162	24.12	871242	0.871242	33.28581496	3374.492965	2.57E-07	1.52E-07
AB-746-K07	TARA_142_meso640	100	6.197566778	1.136308663	1212	187302	illumina	137572626	23399274428	24.12	871242	0.871242	1391.117508	214982.7488	1.01E-05	9.19E-06
AB-746-K07	TARA_145_meso590	100	17.39189168	19.89719921	57160	9361953	illumina	145458355	24282809910	24.12	871242	0.871242	65607.48908	10745525.35	0.00045104	0.000442516
AB-746-K07	TARA_145_sur5	100	19.83708745	3.219143079	6843	1095254	illumina	101098116	17443667348	24.12	871242	0.871242	7854.304545	1257117.999	7.77E-05	7.21E-05
AB-746-K07	TARA_146_sur5	100	4.112861815	0.184975708	426	50325	illumina	149650203	25075871701	24.12	871242	0.871242	488.9571439	57762.36683	3.27E-06	2.30E-06
AB-746-K07	TARA_148b_meso250	100	5.437582488	0.243126807	579	72705	illumina	139942627	23450798350	24.12	871242	0.871242	664.5685125	83449.83369	4.75E-06	3.56E-06
AB-746-K07	TARA_149_meso740	100	22.83585365	4.500331404	8739	1393053	illumina	168362039	27617845794	24.12	871242	0.871242	10030.50817	1598927.738	5.96E-05	5.79E-05
AB-746-K07	TARA_152_meso800	100	28.07633048	3.4933206	4714	776727	illumina	146744865	24917975360	24.12	871242	0.871242	5410.666612	891516.9379	3.69E-05	3.58E-05
AB-746-K07	TARA_152_sur5	100	6.258523309	0.332811805	319	47758	illumina	109702890	18911511744	24.12	871242	0.871242	366.1439646	54815.99831	3.34E-06	2.90E-06
AB-746-P20	TARA_037_meso600	100	6.013554628	3.928818913	1834	297826	illumina	138119151	22754587258	0	316358	0.316358	5797.229721	941420.7954	4.20E-05	4.14E-05
AB-746-P20	TARA_038_dcm25	0	0	0	0	0	illumina	141302282	23950322584	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_038_meso340	100	11.61508853	1.354801368	405	67819	illumina	48385424	8135002325	0	316358	0.316358	1280.195222	214374.2216	2.65E-05	2.64E-05
AB-746-P20	TARA_038_sur5	0	0	0	0	0	illumina	82081994	13385266487	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_039_dcm25	0	0	0	0	0	illumina	111717200	19513424647	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_039_meso270	100	8.177769914	0.720020362	222	35941	illumina	75320999	12548073144	0	316358	0.316358	701.7366401	113608.6333	9.32E-06	9.05E-06
AB-746-P20	TARA_056_meso480	100	3.005929851	0.029952095	7	1064	illumina	7843247	1344874326	0	316358	0.316358	22.126831	3363.278311	2.82E-06	2.50E-06
AB-746-P20	TARA_056_sur5	0	0	0	0	0	illumina	152687351	23444662018	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_064_dcm65	0	0	0	0	0	illumina	55540498	9333215406	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_064_meso1000	100	5.893765304	0.347270471	143	23098	illumina	53130556	8833433215	0	316358	0.316358	452.0195475	73012.22033	8.51E-06	8.27E-06
AB-746-P20	TARA_064_sur5	0	0	0	0	0	illumina	180390803	29737694236	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_065_dcm30	100	4.601713742	0.125031174	26	3847	illumina	116376549	17034924575	0	316358	0.316358	82.18537227	12160.27412	7.06E-07	7.14E-07
AB-746-P20	TARA_065_meso850	100	3.609922629	0.796976351	502	80645	illumina	155155053	25486549814	0	316358	0.316358	1586.80988	254916.8979	1.02E-05	1.00E-05
AB-746-P20	TARA_065_sur5	100	2.595925122	0.024806658	3	500	illumina	54078421	9129901435	0	316358	0.316358	9.482927569	1580.487928	1.75E-07	1.73E-07
AB-746-P20	TARA_068_dcm50	100	3.318223028	0.063831716	4	704	illumina	31643656	5296515678	0	316358	0.316358	12.64390343	2225.327003	4.00E-07	4.20E-07
AB-746-P20	TARA_068_meso700	100	13.96443176	0.470509043	911	142914	illumina	142556679	23108080669	0	316358	0.316358	2879.649005	451747.7036	2.02E-05	1.95E-05
AB-746-P20	TARA_068_sur5	100	4.192120683	0.062207819	11	1711	illumina	36575555	6041514521	0	316358	0.316358	34.77073442	5408.42969	9.51E-07	8.95E-07
AB-746-P20	TARA_070_meso800	100	6.723112589	0.521466012	168	25783	illumina	93983693	15695870172	0	316358	0.316358	531.0439439	81499.44051	5.65E-06	5.19E-06
AB-746-P20	TARA_070_sur5	0	0	0	0	0	illumina	47683276	7832023665	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_072_dcm100	0	0	0	0	0	illumina	44872083	7471788986	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_072_meso800	100	3.810734657	0.183579875	55	8526	illumina	79019269	13213103814	0	316358	0.316358	173.8536721	26950.48015	2.20E-06	2.04E-06
AB-746-P20	TARA_072_sur5	0	0	0	0	0	illumina	145316423	24299611193	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_076_dcm150	0	0	0	0	0	illumina	134347028	21691680098	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_076_meso800	100	6.728477636	0.596578871	296	45541	illumina	158117154	26146280939	0	316358	0.316358	935.6488535	143954.0015	5.92E-06	5.51E-06
AB-746-P20	TARA_076_sur5	0	0	0	0	0	illumina	120202409	20779090899	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_078_dcm30	100	2.818909225	0.104348153	42	6638	illumina	119191753	19936478597	0	316358	0.316358	132.760986	20982.55774	1.11E-06	1.05E-06
AB-746-P20	TARA_078_meso800	100	3.025087491	0.222969103	290	46590	illumina	112306318	18704213213	0	316358	0.316358	916.6829984	147269.8652	8.16E-06	7.87E-06
AB-746-P20	TARA_078_sur5	0	0	0	0	0	illumina	108109233	18314683605	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_085_dcm90	100	3.09893208	0.040343951	44	7173	illumina	137365648	22760974137	0	316358	0.316358	139.0829377	22673.67982	1.01E-06	9.96E-07
AB-746-P20	TARA_085_meso790	100	4.702123985	0.250566347	138	20716	illumina	53916241	9042728173	0	316358	0.316358	436.2146682	65482.77584	8.09E-06	7.24E-06
AB-746-P20	TARA_085_sur5	0	0	0	0	0	illumina	135557491	22075354517	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_098_dcm188	0	0	0	0	0	illumina	80654027	12718401274	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_098_meso488	100	3.953152645	0.593619724	312	51284	illumina	130074900	22116614177	0	316358	0.316358	986.2244672	162107.4858	7.58E-06	7.33E-06
AB-746-P20	TARA_098_sur5	0	0	0	0	0	illumina	58754158	9878421999	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_100_dcm50	100	0.942553019	0.009345035	1	115	illumina	97721533	16791532790	0	316358	0.316358	3.160975856	363.5122235	3.23E-08	2.16E-08
AB-746-P20	TARA_100_meso177	100	8.217767819	1.591318849	1030	165596	illumina	102820276	16954852299	0	316358	0.316358	3255.805132	523444.9579	3.17E-05	3.09E-05
AB-746-P20	TARA_100_sur5	0	0	0	0	0	illumina	80127198	13462086673	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_102_dcm40	0	0	0	0	0	illumina	107258179	18294105975	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_102_meso480	100	5.076889118	0.46374443	203	32725	illumina	43477634	7205571441	0	316358	0.316358	641.6780989	103442.9349	1.48E-05	1.44E-05
AB-746-P20	TARA_102_sur5	0	0	0	0	0	illumina	38887246	6713889375	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_109_dcm30	0	0	0	0	0	illumina	61935894	10500244075	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_109_meso380	100	4.516240242	0.770915311	473	79906	illumina	99309480	16993100177	0	316358	0.316358	1495.14158	252580.9368	1.51E-05	1.49E-05
AB-746-P20	TARA_109_sur5	0	0	0	0	0	illumina	132166824	22552517702	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_110_dcm50	0	0	0	0	0	illumina	18372038	3073513779	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_110_meso380	100	10.49702245	1.189215479	520	84790	illumina	173735893	28577987883	0	316358	0.316358	1643.707445	268019.1429	9.46E-06	9.38E-06
AB-746-P20	TARA_110_sur5	0	0	0	0	0	illumina	148566602	24357936696	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_111_dcm90	0	0	0	0	0	illumina	27250868	4601869512	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_111_sur5	0	0	0	0	0	illumina	171989566	27809439741	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_112_dcm155	0	0	0	0	0	illumina	166203379	27843604685	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_112_meso696	100	5.495635269	0.350237908	134	21347	illumina	78872644	13436760795	0	316358	0.316358	423.5707648	67477.35161	5.37E-06	5.02E-06
AB-746-P20	TARA_112_sur5	0	0	0	0	0	illumina	176654942	28914336851	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_122_dcm115	0	0	0	0	0	illumina	120646849	20609375649	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_122_meso600a	100	5.495520829	0.204904421	71	11942	illumina	36981575	6358511239	0	316358	0.316358	224.4292858	37748.37368	6.07E-06	5.94E-06
AB-746-P20	TARA_122_meso600b	100	3.476136099	0.224168431	88	14535	illumina	37639227	6469731487	0	316358	0.316358	278.1658754	45944.78407	7.39E-06	7.10E-06
AB-746-P20	TARA_122_sur5	0	0	0	0	0	illumina	128494301	21643581950	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_123_eml150	100	6.698710212	0.669930795	320	51188	illumina	43387655	7166771202	0	316358	0.316358	1011.512274	161804.0321	2.33E-05	2.26E-05
AB-746-P20	TARA_123_sur5	100	2.846781505	0.028379726	2	313	illumina	103616193	17840247397	0	316358	0.316358	6.321951713	989.3854431	6.10E-08	5.55E-08
AB-746-P20	TARA_124_eml120_a	100	3.768527701	0.136451875	35	5648	illumina	24335804	3937540501	0	316358	0.316358	110.634155	17853.19164	4.55E-06	4.53E-06
AB-746-P20	TARA_124_eml120_b	100	2.437941075	0.215779718	71	11172	illumina	45076922	7293133964	0	316358	0.316358	224.4292858	35314.42227	4.98E-06	4.84E-06
AB-746-P20	TARA_124_sur5_a	0	0	0	0	0	illumina	40674414	6779300446	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_124_sur5_b	0	0	0	0	0	illumina	41680948	6945772056	0	316358	0.316358	0	0	0	0
AB-746-P20	TARA_125_eml140	100	9.055138583	0.700348985	183	29894	illumina	94488148	16096648777	0	316358	0.316358	578.4585817	94494.21225	6.12E-06	5.87E-06
AB-746-P20	TARA_125_sur5_a	100	1.5593835	0.015504579	1	171	illumina	36090695	6100543349	0	316358	0.316358	3.160975856	540.5268715	8.76E-08	8.86E-08
AB-746-P20	TARA_125_sur5_b	0	0	0	0	0	illumina	36741196	6209411198	0	316358	0.316358	0	0	0	0
